latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.3620386,2.4120603,8.0,3600,Africa/Porto-Novo,GMT+1

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%),surface_pressure_mean (hPa),cloud_cover_mean (%),sunshine_duration (s)
2020-01-19,2,31.7,25.8,28.1,0.00,0.00,0.0,17.8,32.0,159,78,1009.9,16,36688.47
2020-01-20,3,31.0,25.4,27.5,0.00,0.00,0.0,16.1,31.3,153,78,1009.0,66,34048.19
2020-01-21,3,32.7,24.6,27.9,0.00,0.00,0.0,18.6,34.9,181,75,1009.4,64,36909.27
2020-01-22,3,30.8,24.7,27.6,0.00,0.00,0.0,17.0,31.3,204,80,1009.5,69,37390.61
2020-01-23,3,30.7,25.3,27.6,0.00,0.00,0.0,17.9,33.8,209,85,1009.4,44,35020.66
2020-01-24,3,32.0,25.6,28.0,0.00,0.00,0.0,15.6,31.7,137,74,1010.1,33,35797.25
2020-01-25,3,33.2,21.9,27.0,0.00,0.00,0.0,15.5,31.3,119,59,1010.3,88,38332.89
2020-01-26,3,33.0,20.7,26.5,0.00,0.00,0.0,14.4,29.5,99,60,1010.9,67,38317.35
2020-01-27,2,32.0,22.0,26.5,0.00,0.00,0.0,17.5,33.8,158,72,1010.4,17,37811.52
2020-01-28,3,30.5,23.6,26.6,0.00,0.00,0.0,17.6,33.1,224,83,1010.5,60,30037.22
2020-01-29,3,30.8,24.4,27.1,0.00,0.00,0.0,17.9,33.5,219,83,1009.9,54,37138.35
2020-01-30,3,30.7,24.5,27.3,0.00,0.00,0.0,17.2,32.8,222,83,1011.3,47,36928.21
2020-01-31,3,30.8,25.4,27.8,0.00,0.00,0.0,17.6,32.4,211,83,1011.4,31,37263.75
2020-02-01,51,32.0,25.6,28.1,0.40,0.40,1.0,17.8,36.0,199,82,1010.5,19,37735.47
2020-02-02,3,31.7,25.6,28.1,0.00,0.00,0.0,17.7,34.2,232,79,1010.9,17,37963.01
2020-02-03,51,30.6,25.4,27.5,0.10,0.10,1.0,19.6,35.3,204,79,1011.3,21,37699.31
2020-02-04,51,31.2,25.3,27.8,0.20,0.20,2.0,17.4,32.8,195,80,1011.3,18,37444.73
2020-02-05,51,30.6,25.5,28.0,0.60,0.60,3.0,15.9,29.5,203,82,1010.3,39,37433.07
2020-02-06,3,32.2,25.5,28.3,0.00,0.00,0.0,17.4,33.5,169,77,1009.6,27,37898.67
2020-02-07,51,33.8,25.8,28.6,0.10,0.10,1.0,18.4,34.6,207,71,1009.8,16,37892.99
2020-02-08,3,32.3,24.4,28.2,0.00,0.00,0.0,18.3,34.6,205,66,1009.7,59,38346.71
2020-02-09,51,31.5,26.1,28.4,0.20,0.20,2.0,17.2,32.4,213,82,1010.3,65,37630.41
2020-02-10,51,30.9,26.8,28.4,0.40,0.40,3.0,16.3,31.3,206,81,1011.2,46,35321.62
2020-02-11,51,33.6,26.1,28.7,0.10,0.10,1.0,19.0,36.7,213,75,1010.4,22,38294.62
2020-02-12,3,32.9,24.4,28.2,0.00,0.00,0.0,19.3,34.9,132,59,1010.0,38,38755.10
2020-02-13,3,32.7,23.4,28.0,0.00,0.00,0.0,18.9,34.6,149,55,1009.6,23,39214.48
2020-02-14,3,32.4,23.3,27.6,0.00,0.00,0.0,18.0,35.3,189,73,1008.1,11,39195.71
2020-02-15,2,31.3,24.2,27.7,0.00,0.00,0.0,20.2,37.1,216,75,1007.9,7,39177.02
2020-02-16,3,30.9,25.4,28.0,0.00,0.00,0.0,19.6,35.6,212,80,1008.9,49,36888.07
2020-02-17,3,31.5,26.9,28.9,0.00,0.00,0.0,18.7,37.1,218,78,1009.6,52,38034.61
2020-02-18,1,31.4,27.5,29.0,0.00,0.00,0.0,18.5,35.3,223,78,1010.0,15,37936.31
2020-02-19,53,30.8,26.5,28.6,0.70,0.70,1.0,17.3,32.8,208,82,1008.7,39,37445.88
2020-02-20,3,31.0,26.6,28.7,0.00,0.00,0.0,17.1,31.7,212,82,1007.4,40,37666.77
2020-02-21,51,31.0,27.0,28.7,0.10,0.10,1.0,20.8,37.4,216,84,1007.3,24,38123.31
2020-02-22,51,30.9,27.7,28.9,0.50,0.50,5.0,21.7,38.2,220,83,1008.3,29,37527.21
2020-02-23,51,31.2,27.8,29.1,0.20,0.20,2.0,19.7,37.4,227,84,1009.0,64,37619.68
2020-02-24,51,31.1,27.7,29.1,0.80,0.80,6.0,19.3,36.0,220,85,1008.8,66,37133.03
2020-02-25,51,30.9,27.1,28.8,0.60,0.60,5.0,20.4,37.4,216,82,1008.7,57,37824.22
2020-02-26,51,30.7,26.7,28.6,0.10,0.10,1.0,16.3,30.2,222,82,1008.2,66,37808.47
2020-02-27,2,31.3,27.6,29.1,0.00,0.00,0.0,19.0,36.4,206,81,1008.7,40,38027.77
2020-02-28,53,31.8,27.8,29.2,0.90,0.90,4.0,20.9,40.3,224,81,1009.3,57,36998.33
2020-02-29,3,31.7,28.1,29.4,0.00,0.00,0.0,20.5,41.8,222,82,1008.4,78,36825.52
2020-03-01,53,31.2,27.8,29.3,1.70,1.70,7.0,21.9,39.2,218,82,1008.9,82,36346.42
2020-03-02,53,30.7,27.7,28.7,3.80,3.80,11.0,18.9,34.9,212,83,1010.6,73,35812.17
2020-03-03,51,30.2,26.5,28.3,1.20,1.20,7.0,13.6,28.4,210,85,1011.3,82,35278.09
2020-03-04,3,31.3,28.0,29.2,0.00,0.00,0.0,15.8,31.3,222,82,1010.7,67,37469.61
2020-03-05,51,30.6,28.0,29.0,0.20,0.20,2.0,18.1,33.8,225,83,1009.4,60,36029.38
2020-03-06,65,30.6,26.3,28.8,14.70,14.70,11.0,21.6,39.6,227,84,1008.5,77,36256.73
2020-03-07,53,29.9,26.7,28.1,2.20,2.20,7.0,17.9,31.7,222,84,1008.9,74,19975.99
2020-03-08,51,30.2,27.6,28.7,0.50,0.50,4.0,17.7,34.9,214,81,1009.4,62,37646.93
2020-03-09,3,30.4,27.8,28.9,0.00,0.00,0.0,19.9,36.4,225,82,1008.9,57,37168.24
2020-03-10,51,30.4,27.9,29.0,0.30,0.30,2.0,21.0,38.5,235,83,1007.9,85,34773.95
2020-03-11,61,30.8,27.1,28.9,1.40,1.40,2.0,25.4,44.3,237,84,1008.0,58,37375.04
2020-03-12,51,30.3,28.0,29.0,0.10,0.10,1.0,18.4,35.3,217,84,1007.9,59,36797.99
2020-03-13,53,30.1,27.0,28.6,1.80,1.80,9.0,16.5,33.1,214,84,1008.5,70,35890.80
2020-03-14,65,29.9,25.2,27.7,20.00,20.00,9.0,14.8,29.2,213,85,1009.3,87,29136.78
2020-03-15,3,29.7,27.0,28.3,0.00,0.00,0.0,21.6,36.4,225,84,1008.5,53,37558.67
2020-03-16,3,29.9,27.5,28.5,0.00,0.00,0.0,18.9,34.2,227,84,1007.9,58,37530.04
2020-03-17,3,30.0,27.3,28.5,0.00,0.00,0.0,18.8,33.1,229,84,1008.2,64,37718.27
2020-03-18,3,29.8,27.7,28.5,0.00,0.00,0.0,23.1,39.6,231,85,1008.8,77,36115.25
2020-03-19,51,29.9,27.3,28.4,0.20,0.20,2.0,26.4,46.1,233,85,1009.0,80,34712.30
2020-03-20,51,29.5,27.2,28.1,0.60,0.60,6.0,23.2,39.2,224,85,1009.4,88,32330.81
2020-03-21,51,29.5,27.0,28.1,0.50,0.50,5.0,17.6,33.1,219,87,1008.8,64,37053.17
2020-03-22,3,30.2,27.1,28.3,0.00,0.00,0.0,17.1,33.8,221,84,1008.6,70,32271.85
2020-03-23,61,29.0,26.6,27.8,3.00,3.00,3.0,21.5,37.8,233,86,1009.4,85,16847.65
2020-03-24,63,29.0,25.2,26.9,9.20,9.20,10.0,24.6,42.1,248,86,1010.0,99,8068.50
2020-03-25,51,28.6,26.1,27.1,0.60,0.60,4.0,20.0,36.0,236,86,1010.1,91,21169.12
2020-03-26,51,29.2,25.8,27.5,0.40,0.40,2.0,12.6,25.9,207,85,1008.7,76,38113.83
2020-03-27,3,29.4,27.0,28.0,0.00,0.00,0.0,17.1,31.7,217,83,1009.0,89,36914.05
2020-03-28,3,29.9,26.5,27.9,0.00,0.00,0.0,16.1,31.0,220,84,1009.3,44,38026.29
2020-03-29,3,29.9,26.7,28.1,0.00,0.00,0.0,19.9,38.9,229,84,1009.0,39,38828.06
2020-03-30,51,29.8,26.9,28.0,0.40,0.40,2.0,22.9,38.9,221,83,1007.9,64,37325.99
2020-03-31,3,30.1,27.0,28.2,0.00,0.00,0.0,17.9,34.9,223,83,1008.3,44,39065.72
2020-04-01,51,29.7,27.2,28.2,0.20,0.20,1.0,21.3,41.8,213,82,1009.3,85,30677.85
2020-04-02,3,30.3,26.1,28.1,0.00,0.00,0.0,17.1,34.6,218,79,1008.8,86,37414.96
2020-04-03,3,30.8,27.3,28.6,0.00,0.00,0.0,20.4,40.3,223,80,1008.9,66,39809.72
2020-04-04,51,30.4,27.5,28.3,1.00,1.00,5.0,22.7,42.8,215,82,1010.3,84,18000.00
2020-04-05,3,30.4,25.8,28.1,0.00,0.00,0.0,16.9,32.0,193,83,1009.5,73,39134.73
2020-04-06,51,30.4,27.1,28.3,1.30,1.30,6.0,17.7,34.6,204,81,1010.6,64,36389.44
2020-04-07,3,30.4,26.2,28.1,0.00,0.00,0.0,17.2,36.4,216,80,1009.6,50,40001.07
2020-04-08,2,30.7,27.5,28.8,0.00,0.00,0.0,19.6,38.5,216,77,1009.0,32,40246.27
2020-04-09,2,31.2,27.8,29.1,0.00,0.00,0.0,18.3,37.1,219,77,1009.0,27,40780.59
2020-04-10,51,31.5,26.6,28.9,0.20,0.20,2.0,11.6,28.1,281,74,1009.6,69,31072.94
2020-04-11,51,31.6,27.6,29.2,0.20,0.20,2.0,16.3,33.8,211,76,1010.0,55,38205.43
2020-04-12,51,30.6,27.4,29.1,0.80,0.80,5.0,17.1,32.8,217,78,1010.0,70,37419.22
2020-04-13,51,30.7,28.3,29.2,0.20,0.20,2.0,17.4,32.4,218,79,1009.5,48,39746.35
2020-04-14,51,31.3,28.1,29.4,0.30,0.30,1.0,16.6,35.6,213,78,1009.0,72,41710.48
2020-04-15,3,32.0,28.3,29.6,0.00,0.00,0.0,18.6,38.2,224,77,1008.9,60,40899.36
2020-04-16,55,31.6,27.3,29.4,1.60,1.60,5.0,24.4,43.9,231,81,1008.6,91,40232.97
2020-04-17,61,29.8,26.8,28.4,3.60,3.60,11.0,24.1,42.1,217,82,1008.5,94,36915.58
2020-04-18,53,29.4,27.2,28.2,4.40,4.40,16.0,21.1,35.3,217,84,1009.6,75,38602.58
2020-04-19,61,28.9,26.3,27.4,9.70,9.70,18.0,24.9,41.4,219,85,1011.5,89,17991.23
2020-04-20,51,29.8,26.7,28.1,0.50,0.50,5.0,17.7,32.8,232,83,1010.9,92,27728.80
2020-04-21,51,30.1,27.1,28.5,0.20,0.20,2.0,17.7,33.1,220,83,1009.6,64,41516.68
2020-04-22,61,29.8,27.8,28.5,3.30,3.30,4.0,22.0,41.4,222,82,1009.0,89,38058.24
2020-04-23,53,29.0,26.3,27.7,0.90,0.90,5.0,18.9,34.2,217,86,1009.1,97,33032.33
2020-04-24,51,29.8,26.9,28.2,0.50,0.50,5.0,17.5,32.8,226,84,1009.2,44,41531.85
2020-04-25,53,29.4,27.1,28.0,3.10,3.10,8.0,28.1,47.9,232,83,1009.5,98,24674.77
2020-04-26,63,28.8,26.7,27.7,7.70,7.70,10.0,19.5,33.8,234,85,1010.0,97,3219.00
2020-04-27,51,29.6,25.3,27.6,0.60,0.60,3.0,13.6,27.4,187,84,1011.2,65,41784.72
2020-04-28,3,29.2,26.3,27.7,0.00,0.00,0.0,16.6,30.2,214,83,1011.4,82,20531.80
2020-04-29,51,29.6,27.2,28.2,0.30,0.30,2.0,17.2,31.3,212,82,1011.6,27,42033.65
2020-04-30,51,30.0,26.6,28.0,0.20,0.20,2.0,20.2,37.8,223,85,1012.2,59,39985.21
2020-05-01,3,29.8,26.9,28.0,0.00,0.00,0.0,13.2,29.2,209,80,1012.4,39,42283.42
2020-05-02,53,30.4,27.4,28.7,0.60,0.60,1.0,18.9,32.8,217,81,1011.0,90,40607.47
2020-05-03,51,30.4,27.3,28.3,1.50,1.50,13.0,21.5,37.1,218,84,1009.9,83,30147.72
2020-05-04,51,29.9,26.7,28.0,0.60,0.60,5.0,12.5,25.6,211,82,1010.1,75,24432.33
2020-05-05,2,30.7,27.2,28.5,0.00,0.00,0.0,14.3,29.2,208,81,1010.0,20,42785.41
2020-05-06,2,30.7,27.4,28.9,0.00,0.00,0.0,17.8,36.0,220,80,1009.4,25,42307.48
2020-05-07,51,30.3,27.7,28.8,0.80,0.80,5.0,20.6,37.4,219,79,1009.2,59,40635.08
2020-05-08,51,30.6,27.8,29.0,0.20,0.20,2.0,16.1,31.7,218,79,1009.6,68,41589.03
2020-05-09,51,30.6,27.3,28.8,2.50,2.50,14.0,19.9,37.1,223,81,1010.2,76,39686.83
2020-05-10,65,30.4,26.2,27.7,50.20,50.20,12.0,24.5,43.6,218,85,1010.7,83,21600.00
2020-05-11,61,28.5,25.8,27.2,6.60,6.60,14.0,16.9,28.1,194,84,1012.1,98,15613.40
2020-05-12,3,29.3,26.1,27.8,0.00,0.00,0.0,14.6,28.4,227,83,1011.8,37,42573.00
2020-05-13,51,30.2,27.6,28.5,0.50,0.50,4.0,15.1,30.6,201,81,1011.4,60,42576.03
2020-05-14,3,30.3,26.7,28.6,0.00,0.00,0.0,14.2,29.2,208,80,1010.8,41,42925.98
2020-05-15,3,30.7,27.7,29.0,0.00,0.00,0.0,17.6,34.6,224,79,1010.6,65,42933.99
2020-05-16,55,30.2,27.1,28.5,2.60,2.60,11.0,21.4,36.7,229,83,1010.5,86,40378.47
2020-05-17,51,30.6,27.6,28.8,0.20,0.20,2.0,15.0,28.1,216,79,1010.9,70,41890.16
2020-05-18,51,30.6,27.8,28.9,0.60,0.60,5.0,20.9,37.4,228,78,1011.6,80,36792.20
2020-05-19,51,29.9,26.6,27.9,0.90,0.90,4.0,21.3,38.2,230,83,1012.2,89,37202.31
2020-05-20,51,29.7,26.3,28.1,0.90,0.90,7.0,21.3,39.2,234,83,1011.8,60,40129.83
2020-05-21,61,29.6,27.2,28.1,4.80,4.80,16.0,22.7,40.7,228,84,1012.0,74,40123.37
2020-05-22,63,28.8,25.7,27.1,12.80,12.80,19.0,21.1,37.8,215,86,1012.5,87,22651.41
2020-05-23,53,29.0,26.6,27.8,2.30,2.30,8.0,18.9,34.6,224,84,1011.9,55,43014.85
2020-05-24,55,29.6,26.1,27.7,3.50,3.50,11.0,22.7,39.2,223,82,1011.8,55,42342.61
2020-05-25,61,27.7,25.5,26.4,14.70,14.70,14.0,14.1,22.0,217,88,1011.8,99,2266.77
2020-05-26,3,29.4,24.7,27.2,0.00,0.00,0.0,11.9,25.6,222,85,1011.8,56,42837.51
2020-05-27,53,29.5,26.5,27.9,2.00,2.00,5.0,22.9,39.6,232,84,1011.4,85,39453.10
2020-05-28,63,27.6,25.9,26.8,27.60,27.60,16.0,14.3,25.9,235,89,1011.1,95,12391.45
2020-05-29,53,29.3,25.9,27.7,2.00,2.00,8.0,13.4,26.6,205,84,1010.5,81,43087.46
2020-05-30,63,28.4,26.1,27.2,9.30,9.30,13.0,19.1,33.1,197,86,1010.9,95,22643.82
2020-05-31,63,28.9,25.8,27.3,4.40,4.40,5.0,13.5,28.1,223,84,1012.0,84,37410.42
2020-06-01,63,29.7,26.8,27.5,5.30,5.30,2.0,16.4,32.4,227,83,1012.7,80,29175.78
2020-06-02,51,28.4,25.8,26.8,0.60,0.60,6.0,13.5,27.0,233,84,1012.3,83,18111.35
2020-06-03,3,29.1,24.8,27.1,0.00,0.00,0.0,18.2,31.7,221,84,1011.8,55,43150.48
2020-06-04,53,28.9,26.4,27.4,1.90,1.90,7.0,19.3,38.5,220,85,1011.5,76,42324.08
2020-06-05,51,29.2,26.7,27.9,0.10,0.10,1.0,11.8,25.2,216,80,1012.6,91,38295.71
2020-06-06,55,28.0,26.1,26.9,4.40,4.40,13.0,15.5,26.6,187,85,1012.9,88,29870.29
2020-06-07,61,29.2,25.2,26.7,6.70,6.70,12.0,15.6,29.2,237,85,1012.9,94,25686.17
2020-06-08,3,29.3,25.3,27.2,0.00,0.00,0.0,20.2,33.5,221,85,1011.3,60,43200.00
2020-06-09,63,28.4,25.3,26.7,3.90,3.90,8.0,18.7,36.4,233,85,1011.7,93,12740.30
2020-06-10,63,28.0,25.1,26.3,10.20,10.20,20.0,13.7,28.8,192,86,1012.4,85,33350.32
2020-06-11,63,27.5,24.6,26.1,7.20,7.20,13.0,19.7,33.8,241,86,1013.2,93,31410.90
2020-06-12,61,27.6,25.6,26.3,8.80,8.80,17.0,17.6,31.7,234,86,1011.6,98,9989.98
2020-06-13,61,28.3,25.1,26.5,5.10,5.10,17.0,14.2,27.7,200,84,1011.8,84,30687.40
2020-06-14,51,28.2,25.9,26.7,2.00,2.00,11.0,18.4,33.5,209,86,1012.7,74,36963.49
2020-06-15,61,28.3,25.2,26.8,5.80,5.80,12.0,15.2,29.9,218,84,1012.8,67,42485.24
2020-06-16,51,28.6,26.6,27.4,1.20,1.20,7.0,19.6,35.6,222,84,1011.4,82,41905.50
2020-06-17,63,27.1,25.0,26.3,14.50,14.50,19.0,20.6,36.4,211,87,1011.4,96,13952.19
2020-06-18,65,25.9,24.7,25.3,59.60,59.60,23.0,17.9,31.7,218,90,1012.9,99,2933.49
2020-06-19,53,27.1,24.4,25.8,5.70,5.70,16.0,13.4,27.0,243,88,1014.1,79,29451.22
2020-06-20,53,27.9,24.9,26.4,1.90,1.90,9.0,20.9,36.4,241,86,1013.8,82,29906.58
2020-06-21,63,26.6,24.9,25.7,11.40,11.40,24.0,17.0,31.0,206,88,1012.8,95,13121.68
2020-06-22,53,27.0,25.0,25.8,4.80,4.80,17.0,15.5,27.4,220,87,1011.6,94,22486.72
2020-06-23,53,27.7,24.2,26.0,2.60,2.60,13.0,15.5,29.9,227,87,1010.8,60,39600.00
2020-06-24,53,27.8,25.5,26.6,2.40,2.40,11.0,18.9,34.9,231,85,1011.1,67,41971.65
2020-06-25,51,28.2,25.2,26.5,1.90,1.90,12.0,20.9,37.4,223,85,1011.1,76,43200.00
2020-06-26,53,27.4,25.2,26.3,3.40,3.40,13.0,25.1,43.9,229,86,1011.0,63,43200.00
2020-06-27,61,27.5,25.2,26.2,6.30,6.30,18.0,22.8,40.3,223,86,1010.3,88,24006.94
2020-06-28,63,26.4,24.7,25.3,10.40,10.40,22.0,16.0,33.5,227,89,1011.0,93,9541.67
2020-06-29,65,26.1,24.3,25.1,55.70,55.70,22.0,20.0,34.6,229,89,1011.4,99,1531.61
2020-06-30,53,26.3,24.6,25.5,3.00,3.00,14.0,18.4,32.0,238,87,1011.6,97,5806.14
2020-07-01,61,26.7,24.8,25.6,6.60,6.60,14.0,14.1,26.6,251,88,1011.3,92,20540.36
2020-07-02,53,27.3,24.8,26.0,2.00,2.00,9.0,19.3,34.2,233,85,1010.7,70,41850.84
2020-07-03,53,27.4,25.2,26.2,1.40,1.40,8.0,26.0,45.7,238,84,1010.7,86,39434.07
2020-07-04,65,26.0,24.8,25.2,75.90,75.90,23.0,40.2,66.6,251,90,1011.0,99,0.00
2020-07-05,61,26.6,24.2,25.3,9.50,9.50,17.0,15.7,28.8,247,88,1011.7,93,26472.60
2020-07-06,51,27.6,24.7,25.9,0.90,0.90,5.0,15.9,30.6,249,87,1011.3,82,37833.61
2020-07-07,53,26.5,25.0,25.6,6.50,6.50,20.0,19.9,34.2,236,88,1010.3,97,4169.71
2020-07-08,61,25.9,24.5,25.2,7.00,7.00,21.0,15.8,28.8,231,88,1010.2,98,1127.56
2020-07-09,63,26.0,24.4,25.3,10.40,10.40,17.0,18.9,32.4,235,87,1011.6,83,20072.80
2020-07-10,53,26.6,24.5,25.4,4.40,4.40,24.0,18.9,34.9,250,88,1012.0,98,28109.67
2020-07-11,53,25.9,24.7,25.2,4.20,4.20,15.0,19.2,33.5,247,87,1012.5,98,9165.71
2020-07-12,53,26.3,24.3,25.1,1.90,1.90,7.0,21.4,37.4,246,86,1013.1,88,38045.40
2020-07-13,51,26.3,24.6,25.4,1.00,1.00,7.0,25.7,44.6,233,84,1012.0,58,43200.00
2020-07-14,51,26.7,24.4,25.4,0.30,0.30,3.0,26.8,45.4,240,85,1011.7,86,43200.00
2020-07-15,3,26.2,24.6,25.2,0.00,0.00,0.0,22.7,39.6,231,85,1012.1,98,31432.49
2020-07-16,3,26.1,24.3,25.0,0.00,0.00,0.0,22.5,38.9,233,86,1013.2,94,32650.29
2020-07-17,3,26.2,24.3,25.0,0.00,0.00,0.0,17.8,32.8,225,88,1012.9,87,36239.14
2020-07-18,51,26.9,24.2,25.1,0.20,0.20,2.0,17.8,33.1,233,87,1012.4,88,37585.77
2020-07-19,3,26.4,23.9,25.0,0.00,0.00,0.0,19.7,36.4,237,89,1011.8,78,43200.00
2020-07-20,63,26.2,24.3,25.1,8.90,8.90,11.0,19.1,36.0,227,89,1011.2,86,35936.06
2020-07-21,55,26.8,24.1,25.0,2.50,2.50,8.0,20.2,36.0,236,90,1011.3,74,39175.21
2020-07-22,51,26.4,24.3,25.0,1.00,1.00,6.0,20.3,36.4,234,89,1011.6,86,33485.13
2020-07-23,51,26.3,24.1,25.0,0.80,0.80,6.0,21.4,39.6,234,89,1011.4,85,38147.35
2020-07-24,51,26.6,24.3,25.2,0.20,0.20,2.0,23.3,41.4,234,88,1011.2,94,38670.03
2020-07-25,51,26.7,24.3,25.2,0.60,0.60,5.0,23.1,41.8,233,86,1011.7,61,43200.00
2020-07-26,51,26.4,24.3,25.0,0.50,0.50,4.0,26.5,46.4,238,85,1011.9,65,43200.00
2020-07-27,51,26.1,24.2,25.0,0.40,0.40,3.0,25.9,46.1,238,84,1012.4,61,43200.00
2020-07-28,51,26.1,23.9,24.8,0.10,0.10,1.0,23.0,40.7,236,87,1012.4,49,43200.00
2020-07-29,51,26.3,23.9,24.8,0.70,0.70,7.0,18.8,34.9,223,87,1012.5,54,43200.00
2020-07-30,51,25.8,23.8,24.7,0.30,0.30,3.0,23.4,41.4,228,88,1012.9,64,34294.77
2020-07-31,55,25.4,23.8,24.5,2.40,2.40,5.0,26.6,45.0,230,88,1012.8,91,20195.79
2020-08-01,53,25.9,23.9,24.8,2.70,2.70,10.0,19.4,36.4,214,87,1013.7,45,43200.00
2020-08-02,3,26.0,23.8,24.7,0.00,0.00,0.0,23.2,40.7,234,87,1014.0,66,43200.00
2020-08-03,3,25.7,23.9,24.6,0.00,0.00,0.0,25.7,44.6,229,87,1014.8,89,34198.59
2020-08-04,3,25.9,23.4,24.4,0.00,0.00,0.0,24.5,43.6,229,86,1014.9,26,43200.00
2020-08-05,51,25.6,23.3,24.2,0.20,0.20,2.0,25.8,44.6,227,84,1014.3,34,43200.00
2020-08-06,51,25.3,23.4,24.3,0.20,0.20,2.0,27.5,46.8,229,82,1014.4,76,43200.00
2020-08-07,51,25.7,23.5,24.3,0.10,0.10,1.0,26.6,46.4,229,83,1014.7,60,36421.02
2020-08-08,51,25.9,23.2,24.1,0.80,0.80,5.0,17.2,31.7,216,85,1015.5,43,37869.09
2020-08-09,2,25.9,23.1,24.3,0.00,0.00,0.0,21.3,38.9,224,87,1014.2,21,43200.00
2020-08-10,3,26.0,23.5,24.5,0.00,0.00,0.0,25.6,44.6,227,85,1012.9,71,39472.32
2020-08-11,51,26.1,23.4,24.4,0.90,0.90,6.0,21.5,40.7,218,87,1013.2,72,41801.54
2020-08-12,1,26.3,22.6,24.2,0.00,0.00,0.0,19.3,34.2,225,88,1013.2,13,43200.00
2020-08-13,3,25.8,22.7,24.2,0.00,0.00,0.0,19.3,36.4,224,87,1012.6,47,43200.00
2020-08-14,53,25.1,23.4,24.1,7.70,7.70,14.0,21.3,40.0,236,92,1011.0,99,11293.52
2020-08-15,51,26.3,23.7,24.7,1.10,1.10,7.0,22.6,40.3,218,88,1011.0,61,43200.00
2020-08-16,51,26.3,23.2,24.4,0.70,0.70,5.0,21.2,38.9,230,88,1010.9,33,43200.00
2020-08-17,51,26.2,23.6,24.6,0.60,0.60,6.0,22.7,41.0,231,87,1010.4,71,43200.00
2020-08-18,51,26.8,23.7,24.8,0.50,0.50,5.0,19.4,37.4,226,89,1010.4,64,43188.11
2020-08-19,51,26.7,23.5,24.7,1.50,1.50,9.0,22.3,41.0,231,89,1009.9,49,43165.50
2020-08-20,51,26.1,24.0,24.8,0.60,0.60,4.0,24.5,45.7,235,87,1009.6,82,40872.60
2020-08-21,53,25.9,24.1,24.6,3.20,3.20,14.0,24.7,43.9,233,88,1010.2,96,25477.74
2020-08-22,53,26.0,23.7,24.4,1.60,1.60,8.0,21.7,39.2,222,90,1011.8,69,22342.64
2020-08-23,51,26.2,23.6,24.5,1.00,1.00,7.0,20.7,38.2,224,89,1012.6,74,39801.45
2020-08-24,51,25.8,23.5,24.3,0.40,0.40,4.0,21.4,38.2,231,88,1011.6,98,33972.63
2020-08-25,53,25.8,23.6,24.4,1.30,1.30,4.0,19.6,36.4,212,88,1011.3,71,39320.20
2020-08-26,3,26.4,23.2,24.5,0.00,0.00,0.0,18.3,35.6,229,88,1012.5,67,41585.26
2020-08-27,51,26.6,24.1,25.1,0.20,0.20,2.0,20.5,40.0,230,86,1012.8,76,42380.03
2020-08-28,51,27.0,24.0,25.2,0.50,0.50,5.0,24.4,44.3,233,86,1011.9,81,42410.61
2020-08-29,51,27.0,24.3,25.3,1.40,1.40,9.0,21.9,41.4,227,85,1011.4,75,39135.73
2020-08-30,51,26.7,24.3,25.2,0.80,0.80,7.0,21.7,40.3,225,85,1011.7,95,31645.00
2020-08-31,51,26.5,24.4,25.2,1.20,1.20,10.0,23.8,43.6,232,85,1012.3,81,34962.49
2020-09-01,51,26.2,24.5,25.0,0.50,0.50,5.0,17.9,32.0,241,86,1011.3,98,4164.86
2020-09-02,51,26.8,24.2,25.3,0.30,0.30,3.0,21.9,39.2,234,86,1010.3,74,40358.94
2020-09-03,51,27.1,24.3,25.5,0.90,0.90,6.0,20.7,39.6,223,84,1011.6,63,42757.73
2020-09-04,51,27.3,24.3,25.5,1.10,1.10,7.0,20.9,39.2,226,86,1013.6,87,30222.33
2020-09-05,51,26.9,24.6,25.5,1.00,1.00,8.0,28.2,48.6,234,83,1012.3,87,33186.20
2020-09-06,53,27.1,24.7,25.4,2.20,2.20,6.0,22.4,40.3,231,83,1010.7,85,31768.84
2020-09-07,51,27.2,24.5,25.6,0.20,0.20,2.0,22.0,40.0,223,83,1010.0,68,41801.76
2020-09-08,51,27.5,24.7,25.8,0.20,0.20,2.0,22.2,41.0,225,83,1010.4,72,41349.68
2020-09-09,65,26.1,24.4,25.0,34.00,34.00,21.0,27.2,45.7,236,88,1011.5,99,11035.38
2020-09-10,53,26.8,24.2,25.4,3.40,3.40,12.0,21.5,39.2,226,86,1011.8,68,40882.04
2020-09-11,51,26.9,24.7,25.6,0.30,0.30,2.0,22.2,40.0,230,86,1010.7,86,29966.94
2020-09-12,51,27.2,24.9,25.8,1.30,1.30,8.0,23.8,43.2,229,86,1011.3,76,39780.28
2020-09-13,61,26.0,24.4,25.1,11.00,11.00,14.0,15.7,29.2,243,89,1012.3,97,3353.72
2020-09-14,51,26.9,24.5,25.6,1.30,1.30,7.0,20.6,37.4,229,87,1012.9,60,40505.39
2020-09-15,51,27.0,24.8,25.5,1.20,1.20,10.0,21.8,38.9,245,87,1011.2,88,32255.51
